covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
Bicarbonate_median,0.0119708914364942,1.0120428293243493,0.04372456756579458,-0.07372768623205135,0.09766946910503975,0.9289246183652764,1.1025982820751132,0.0,0.27377952722988036,0.7842540576179052,0.35060700650214877
Albumin_first,-0.023761378538348744,0.9765187002781247,0.08064382317877486,-0.1818203675443639,0.1342976104676664,0.8337510957215897,1.1437331559577404,0.0,-0.29464598281350635,0.7682643314832583,0.38032532025822235
Albumin_last,-0.19694590879491755,0.8212350537049816,0.07693063724739806,-0.34772718710753336,-0.046164630482301766,0.7062915353699277,0.9548847461134952,0.0,-2.5600452022978484,0.010465854947356124,6.578166020758204
Albumin_min,0.14656073748877718,1.1578452532959072,0.12792557444071387,-0.10416878111661965,0.397290256094174,0.9010732004450899,1.4877877068340997,0.0,1.1456719122000085,0.2519309298813474,1.9888998404327174
Albumin_max,0.013607976886866774,1.013700986817815,0.1375924955575251,-0.2560683589488698,0.28328431272260335,0.7740890510697062,1.3274825283414042,0.0,0.09890057471322998,0.9212172125896172,0.11838672730231906
Albumin_mean,-0.39870048634069616,0.6711917023335341,0.4061421110593654,-1.194724396622119,0.3973234239407268,0.30278739191174536,1.4878370543668344,0.0,-0.9816772885252929,0.32625885767888896,1.6159110246042694
Albumin_median,0.11018688420763852,1.1164867046961882,0.2578486424225973,-0.39518716840319895,0.615560936818476,0.6735539594311016,1.8506944310983047,0.0,0.4273316437596337,0.6691377877871931,0.5796247759652444
Phosphate_first,0.0712839244075476,1.0738860850583007,0.03316791053320392,0.006276014320021214,0.13629183449507398,1.0062957497629326,1.146016291883899,0.0,2.1491834505579206,0.03161986063270804,4.983025180868577
Phosphate_last,0.016661677616689356,1.016801257501316,0.02942311478652156,-0.04100656767788083,0.07432992291125953,0.9598228261199536,1.0771621273435392,0.0,0.5662785105376371,0.5712044663842488,0.8079208346988962
Phosphate_min,-0.22256544622635469,0.8004626177782456,0.06780886476744788,-0.3554683790030995,-0.08966251344960985,0.700845105189562,0.9142396768071833,0.0,-3.2822470482236827,0.00102983336027561,9.923373374198853
Phosphate_max,-0.029026392936220908,0.9713908262721493,0.03085030234066254,-0.08949187443609122,0.031439088563649395,0.9143956950747766,1.0319385168239712,0.0,-0.9408787186491326,0.34676701461661674,1.5279614227183216
Phosphate_mean,0.2858149771799928,1.330846195555065,0.182148044019598,-0.07118862895283562,0.6428185833128213,0.9312862080163498,1.901833808959722,0.0,1.5691355826430995,0.11661635019960176,3.1001580190573335
Phosphate_median,-0.09470076165904781,0.9096450944347662,0.14263380810106696,-0.37425788851493647,0.18485636519684082,0.6877995133603743,1.2030456284950697,0.0,-0.6639433029225797,0.506726599631357,0.9807205325573676
"Calcium,_Total_first",-0.017163220040604124,0.9829832289779294,0.05225573325911401,-0.11958257521419943,0.08525613513299118,0.8872907365712681,1.0889959611048703,0.0,-0.32844664059155,0.7425739829983267,0.4293933254216427
"Calcium,_Total_last",0.019105895038860253,1.0192895806123246,0.05369227068855937,-0.08612902175889173,0.12434081183661222,0.9174758492355802,1.1324017411580685,0.0,0.35584069725200307,0.7219598692535345,0.47000944896327335
"Calcium,_Total_min",0.16970454843519295,1.1849547028757696,0.07672990376665977,0.01931670051531556,0.32009239635507036,1.0195044750876818,1.3772550118003584,0.0,2.2117132969601347,0.02698648115262237,5.211619317994969
"Calcium,_Total_max",0.0384396724317897,1.039188034779876,0.06782753940930743,-0.09449986197042404,0.17137920683400343,0.909827860209175,1.1869407597404003,0.0,0.5667266241198031,0.5708999293222028,0.8086902111608817
"Calcium,_Total_mean",-0.21079306316381433,0.8099416563043164,0.2967591483885304,-0.7924303060881115,0.3708441797604829,0.45274315271986393,1.4489572789251757,0.0,-0.7103169836834636,0.47750759019889344,1.066404429267202
"Calcium,_Total_median",0.11660861806246194,1.1236795557350958,0.23609899774342744,-0.34613691430065935,0.5793541504255832,0.7074156251601659,1.7848852910071709,0.0,0.493897132884835,0.6213788295343361,0.6864550054168505
Creatinine_last,0.020389556998826223,1.0205988440191793,0.024625129073635166,-0.027874809100148886,0.06865392309780133,0.9725101085962149,1.0710654739793202,0.0,0.8279979746646791,0.4076716468981445,1.2945204723798909
Renal dialysis status,0.5816255864235125,1.7889441516853521,0.10697976358012735,0.3719491027318531,0.7913020701151718,1.450559149916251,2.2062672715097467,0.0,5.436781377703061,5.425163639406097e-08,24.135758104823044
"Acute kidney failure, unspecified",0.07892370036636501,1.0821217534270413,0.0808961280452068,-0.07962979709098092,0.23747719782371093,0.923458150007875,1.2680460822507535,0.0,0.9756177739713383,0.3292539132252873,1.602727507686768
Other and unspecified hyperlipidemia,-0.019815362805991835,0.9803796711483178,0.0711239080436451,-0.15921566101127488,0.11958493539929121,0.8528124207466069,1.127028964657241,0.0,-0.278603402864648,0.7805492009657183,0.3574385212977973
Urea_Nitrogen_max,0.0007306596763171467,1.0007309266731224,0.0019085830172492159,-0.0030100942989961053,0.0044714136516303985,0.9969944314926895,1.0044814253382213,0.0,0.38282834422902123,0.7018470439206224,0.5107714418803779
"Anemia, unspecified",-0.018349794590996442,0.9818175378214622,0.06522007512436552,-0.14617879290374955,0.10947920372175665,0.8640032117309921,1.1156968683513755,0.0,-0.2813519388931393,0.7784404769644648,0.36134136627186264
Urea_Nitrogen_mean,0.014240104500824306,1.0143419777765772,0.009006880733048447,-0.0034130573489983725,0.03189326635064699,0.9965927605104574,1.0324073068248039,0.0,1.5810250987973986,0.11387229906107206,3.134511259761541
Chloride_max,0.016708176109937644,1.0168485383269577,0.010376323000883852,-0.0036290432637492813,0.037045395483624566,0.9963775337552547,1.037740128483921,0.0,1.610221280555207,0.10734955724629335,3.219611853945862
Urea_Nitrogen_median,0.0031644729785726884,1.0031694852088167,0.006608311795116301,-0.009787580138466496,0.01611652609561187,0.9902601623359581,1.0162470978133782,0.0,0.47886254109730547,0.6320364209740583,0.661920399072484
"Diabetes mellitus without mention of complication, type II or unspecified type, not stated as uncontrolled",-0.0693396465295245,0.9330097327384796,0.06435661050480722,-0.19547628528601874,0.05679699222696975,0.8224428473298088,1.0584409168502942,0.0,-1.0774285032358109,0.28128887599203023,1.8298755947355
Unspecified essential hypertension,-0.5488444360122183,0.5776168981611961,0.06988968932022331,-0.6858257099705497,-0.41186316205388696,0.5036741690425129,0.6624149133468872,0.0,-7.8530100984925175,4.061689479661939e-15,47.80684147498013
Creatinine_min,0.2726699385290043,1.3134666485378412,0.058790077758174734,0.1574435034746725,0.38789637358333606,1.1705146261043808,1.4738770437776525,0.0,4.638026499141509,3.517516964482433e-06,18.11701118793325
Coronary atherosclerosis of native coronary artery,-0.01820822488478469,0.981956543281094,0.06704802774674426,-0.14961994450284566,0.11320349473327629,0.8610351553920871,1.1198597953337603,0.0,-0.27156988052745296,0.7859527611833554,0.34748549137872964
MCHC_min,0.031959298710808375,1.0324754813667596,0.027395249822236,-0.021734404288251505,0.08565300170986825,0.9785000859688167,1.0894282329756424,0.0,1.166600009789575,0.2433719393989707,2.038765258896867
Monocytes_min,-0.00021891236478585488,0.9997811115947774,0.024281893346115625,-0.047810548799615264,0.04737272407004355,0.9533143765234974,1.0485127421940768,0.0,-0.009015456977158427,0.9928068035114691,0.010415092877366779
race_WHITE,0.0055614129862332174,1.005576906351787,0.06912706627484295,-0.12992514726937238,0.14104797324183882,0.8781611612213328,1.151479886882825,0.0,0.0804520325529445,0.9358777449884426,0.0956080140301386
"Peripheral vascular disease, unspecified",-0.0847099269654015,0.9187787586937445,0.08039698399303653,-0.24228512005739633,0.07286526612659333,0.7848323741963555,1.0755856093362695,0.0,-1.0536455816892152,0.2920452120734969,1.7757363621348585
Platelet_Count_last,0.000456720559525762,1.0004568248722405,0.00036626958761022243,-0.0002611546408226119,0.001174595759874136,0.9997388794570823,1.0011752858676464,0.0,1.2469519036666399,0.2124151335321135,2.235041540167314
Lymphocytes_max,-0.005846455886353237,0.9941706013791564,0.005548602133000943,-0.016721516231577208,0.005028604458870735,0.9834175123196209,1.0050412691098807,0.0,-1.0536808634341925,0.2920290531692417,1.7758161888706978
Pure hypercholesterolemia,-0.07914946587453915,0.9239018223307043,0.06815395760922982,-0.21272876819249914,0.05442983644342085,0.8083753645957037,1.0559383854218618,0.0,-1.161333378882465,0.2455063503046686,2.026167752894989
Urea_Nitrogen_last,-0.0016935661506332406,0.9983078671232911,0.0016712621640407265,-0.004969179800877536,0.001582047499611055,0.9950431461479988,1.001583299596962,0.0,-1.0133455941697311,0.31089511657405844,1.6855001393525493
Basophils_mean,0.08772122303449173,1.0916837433220248,0.14410386139681214,-0.19471715533641185,0.3701596014053953,0.8230674253650088,1.4479656935822338,0.0,0.608736103142565,0.5426993725601417,0.8817748541725863
Urea_Nitrogen_min,0.002335820482767846,1.0023385506367344,0.004817728323518874,-0.007106753518627683,0.011778394484163374,0.9929184397380765,1.0118480329135353,0.0,0.4848385641350901,0.6277908647985009,0.6716440589679525
MCHC_max,-0.10477003440091558,0.9005315900627582,0.030648802273321524,-0.1648405830259151,-0.04469948577591606,0.8480288835112282,0.9562848158463958,0.0,-3.41840550461293,0.000629891857273194,10.632608218187308
"Subendocardial infarction, initial episode of care",-0.04244621633732166,0.9584420126566431,0.09089825766710165,-0.22060352762228272,0.13571109494763942,0.802034601828075,1.1453509481156168,0.0,-0.46696402578774626,0.6405256162364318,0.6426718261498452
Lymphocytes_first,-0.0033381739875256644,0.9966673915206593,0.003653009190173128,-0.010497940435458824,0.0038215924604074955,0.9895569706222487,1.0038289040558868,0.0,-0.9138148342209501,0.3608141503516289,1.4706721758012538
White_Blood_Cells_min,-0.011261275842231862,0.9888018949742061,0.01702737559430805,-0.04463431875831194,0.022111767073848217,0.9563471361064154,1.0223580440520987,0.0,-0.6613629786845312,0.5083795618526479,0.976022063377158
Chloride_first,0.013644623429339715,1.0137381361347761,0.011229580344220141,-0.008364949606830666,0.035654196465510095,0.9916699392352216,1.0362974292097105,0.0,1.2150608492117512,0.22434288428696786,2.1562226695836353
Sodium_first,-0.0030828874864967954,0.9969218597314977,0.01451751696714498,-0.03153669788705011,0.025370922914056522,0.9689553971855461,1.025695503938861,0.0,-0.2123563894207094,0.8318290060353764,0.2656411019759703
Monocytes_median,-0.01686951453061937,0.983271978970159,0.023076015869900376,-0.06209767454229883,0.02835864548106009,0.9397910886435511,1.0287645800338026,0.0,-0.7310410352344847,0.4647540886447752,1.1054605376681688
Platelet_Count_max,-0.00024082268077300055,0.9997592063146812,0.00026714515891519485,-0.0007644175708910119,0.0002827722093450107,0.9992358745217886,1.0002828121931748,0.0,-0.9014675083423452,0.367339801831034,1.4448128721277211
"Cellulitis and abscess of leg, except foot",0.06522201416074912,1.067395975101611,0.08926608554309302,-0.10973629854458479,0.24018032686608304,0.8960703992120166,1.2714784113670345,0.0,0.730647185478558,0.46499468282002077,1.1047138756839976
Potassium_max,-0.07555470514944614,0.9272290049452497,0.08965456944622036,-0.2512744323134832,0.10016502201459089,0.7778088863745451,1.1053533106559972,0.0,-0.8427312251470677,0.3993787795970155,1.3241704155443026
Potassium_first,-0.0088902232186026,0.9911491779676036,0.06142141521723298,-0.12927398492385966,0.11149353848665447,0.8787331729188396,1.117946520355832,0.0,-0.14474142588802275,0.8849150304091582,0.17638916070016195
Other chronic pulmonary heart diseases,0.05034627187896897,1.0516351850270647,0.07575334821123571,-0.09812756232337475,0.1988201060813127,0.906533256889521,1.219962482326987,0.0,0.6646078763222459,0.5063013301940726,0.981931820274497
Sodium_mean,-0.021160134566485737,0.9790621703194984,0.0170700049729819,-0.05461672952944988,0.012296460396478408,0.9468479772879521,1.012372372697388,0.0,-1.2396091623861634,0.21511999007224739,2.216786501144079
Other chest pain,0.060132287191992546,1.0619770232118841,0.08620403323711874,-0.10882451327485396,0.22908908765883904,0.8968877955910202,1.2574540576581197,0.0,0.6975577004220735,0.4854538427490792,1.0425939650568044
Creatinine_median,-0.04151169811636644,0.9593381128269527,0.04748804116532991,-0.13458654849676857,0.05156315226403569,0.8740772255328483,1.052915678201471,0.0,-0.8741505671257991,0.38203626237073873,1.3882185114444106
Neutrophils_min,-0.007700757268700466,0.9923288175975737,0.0050434310041741846,-0.017585700395394546,0.0021841858579936145,0.9825680255884113,1.0021865729295445,0.0,-1.526888592770864,0.12678871660754998,2.979501734415184
Creatinine_mean,0.010435201206920174,1.010489837801607,0.0354819293246989,-0.059108102371485276,0.07997850478532562,0.9426048658278335,1.0832637824371465,0.0,0.29409903591844005,0.7686822275521403,0.37954078211342346
