covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
"Albumin/Creatinine,_Urine_first",0.00018646247901849748,1.000186479864227,9.770570875210265e-05,-5.037191219583651e-06,0.0003779621492565786,0.9999949628214669,1.0003780335859496,0.0,1.9084092567363395,0.056338341369314295,4.149739099144747
"Albumin/Creatinine,_Urine_last",0.00024228484232742716,1.0002423141956704,0.0001021602886630183,4.20543558976957e-05,0.00044251532875715864,1.0000420552401945,1.000442613253109,0.0,2.3716146997843546,0.01771054868799968,5.8192472810618625
"Albumin/Creatinine,_Urine_min",-0.000231319350534756,0.9997687074017234,0.0001626155949282483,-0.0005500400599186769,8.740135884916495e-05,0.9994501111843836,1.0000874051784594,0.0,-1.422491801212683,0.154883529959971,2.690744356236915
"Albumin/Creatinine,_Urine_max",-0.0002192988080751883,0.9997807252361508,0.00012094845822393392,-0.00045635343017974605,1.7755814029369487e-05,0.9995437506832088,1.000017755971665,0.0,-1.813159186115134,0.06980727274310175,3.8404788409640895
"Albumin/Creatinine,_Urine_mean",0.00023046706018848683,1.0002304936197617,0.00032637531092761683,-0.00040921679467270406,0.0008701509150496777,0.9995908669230997,1.0008705296061886,0.0,0.706141219853482,0.4801003201344899,1.058592196890674
"Albumin/Creatinine,_Urine_median",-0.00012787479618679452,0.9998721333794465,0.00019236405396184044,-0.0005049014138721212,0.00024915182149853226,0.9994952260273974,1.0002491828623914,0.0,-0.6647541136358108,0.5062077761789056,0.9821984251144364
Bicarbonate_first,0.001938691138999132,1.0019405716156902,0.009455688001794499,-0.016594116793565598,0.02047149907156386,0.9835428071390966,1.0206824774303929,0.0,0.20502909345477638,0.8375493945533516,0.2557538188465382
Bicarbonate_last,0.018936440856161738,1.0191168723629898,0.008981796162528416,0.0013324438611259752,0.036540437851197496,1.0013333319588507,1.0372162459659369,0.0,2.108313361102936,0.03500389298650857,4.836340808288471
Bicarbonate_min,-0.019817997332615685,0.980377088315375,0.01847085389811184,-0.05602020573661616,0.016384211071384786,0.9455200307686734,1.0165191683061026,0.0,-1.0729334681512237,0.2833009683924472,1.8195925616761393
Bicarbonate_max,0.006978198223001405,1.0070026025813454,0.015570431846246952,-0.02353928741937812,0.03749568386538093,0.9767356004938795,1.0382075160287532,0.0,0.4481698575806302,0.6540306147630846,0.612569925932917
Bicarbonate_mean,-0.08616771067772808,0.9174403537735598,0.056551110976343175,-0.19700585147708843,0.02467043012163228,0.8211858281485406,1.024977263221722,0.0,-1.5237138438142146,0.12758020969089628,2.9705235400411607
Bicarbonate_median,0.02865233963105766,1.0290667665457165,0.04405018968911087,-0.057684445671757276,0.1149891249338726,0.9439477672487524,1.1218612371904584,0.0,0.6504475879281053,0.5154031466154285,0.9562267497879733
Albumin_first,-0.006265620443540167,0.9937539676244129,0.07808871187477136,-0.15931668331721727,0.14678544243013691,0.8527262720208716,1.1581054560789834,0.0,-0.08023721089916509,0.936048595535906,0.09534466473812096
Albumin_last,-0.10800922829424996,0.8976193128970696,0.0744122472204031,-0.2538545528549308,0.03783609626643088,0.7758046324097655,1.038560994902955,0.0,-1.4514980037403695,0.14664123770910606,2.7696372269380225
Albumin_min,0.07877660448004274,1.0819625894750806,0.12444601196333076,-0.16513309698772627,0.3226863059478117,0.8477808594997936,1.3808321241344406,0.0,0.6330183124169141,0.5267216845405246,0.9248872400374089
Albumin_max,0.03643385083686034,1.037105698074647,0.13308738841355583,-0.22441263725020238,0.2972803389239231,0.7989853752104091,1.3461926367496395,0.0,0.27375885327049754,0.784269946327523,0.35057777830734294
Albumin_mean,-0.37764628202947803,0.685472921879748,0.400321710981988,-1.1622624177836272,0.4069698537246711,0.3127777458622285,1.502258817471392,0.0,-0.9433569843192187,0.34549833766825955,1.5332493256443862
Albumin_median,0.19456978570498693,1.2147882547818456,0.25604149402326615,-0.3072623211284422,0.6964018925384161,0.7354576495202035,2.0065200286089127,0.0,0.7599150537971264,0.44730536266623355,1.1606680402211218
Phosphate_first,0.028431744480880476,1.0288397844443038,0.03464171968659226,-0.039464778467372515,0.09632826742913347,0.9613038119879084,1.101120466657128,0.0,0.8207370978723296,0.4117960347858306,1.2799981566664915
Phosphate_last,0.035098783224854595,1.0357220157072013,0.029966273824743844,-0.023634034222508676,0.09383160067221787,0.9766430623021469,1.0983747647702202,0.0,1.1712761963708922,0.241487776227423,2.049977931177884
Phosphate_min,-0.2680467812963033,0.7648719985622948,0.0687543248393675,-0.40280278176283124,-0.13329078082977538,0.6684439156555325,0.875210560651076,0.0,-3.898617024057002,9.674364381918298e-05,13.335473596970756
Phosphate_max,-0.0326573505279055,0.9678701429708975,0.030062979448477464,-0.09157970751488914,0.026265006459078144,0.9124885810561222,1.026612971496341,0.0,-1.086297869573251,0.27734722927751776,1.8502347819986473
Phosphate_mean,0.2926285053417394,1.339944915579982,0.18060582982565243,-0.06135241651450929,0.6466094271979881,0.9404917365461161,1.9090570464577465,0.0,1.620260573117866,0.10517631444990061,3.24911824646449
Phosphate_median,-0.10173570184225922,0.9032682522584419,0.14272242051438705,-0.3814665058368384,0.17799510215231995,0.6828592574744495,1.1948194691767045,0.0,-0.7128221443806287,0.4759558208751896,1.0711004288379213
"Calcium,_Total_first",-0.028251407494404475,0.9721439318060436,0.05202832356791836,-0.13022504786352093,0.073722232874712,0.8778978396544452,1.0765077455018068,0.0,-0.5430005342671625,0.5871294345815066,0.7682495097049818
"Calcium,_Total_last",0.01353896427716451,1.0136310310811987,0.05311577078209953,-0.09056603346683546,0.11764396202116449,0.9134140160153416,1.1248435530394545,0.0,0.25489537434571613,0.7988039090330474,0.32408670210448365
"Calcium,_Total_min",0.12054374586528945,1.128110090038378,0.07438160486723995,-0.025241520786790053,0.26632901251736896,0.9750743828547561,1.3051644034791186,0.0,1.620612328551421,0.10510080652221439,3.250154354596457
"Calcium,_Total_max",-0.04552373099390427,0.9554969274111436,0.06365689878112835,-0.1702889599724275,0.07924149798461896,0.8434210664529554,1.08246570379335,0.0,-0.7151421427303365,0.4745212155723384,1.0754555041282952
"Calcium,_Total_mean",0.1847905224741419,1.2029664193030616,0.2989111184303136,-0.4010645042278595,0.7706455491761433,0.6696068671709198,2.1611609392312943,0.0,0.6182122747542524,0.5364354197826585,0.8985235961652236
"Calcium,_Total_median",-0.127891483689988,0.8799488627673717,0.24039240579090712,-0.5990519411971039,0.34326897381712784,0.5493321885149196,1.4095478424063999,0.0,-0.5320113306791721,0.5947181479048778,0.7497219944668497
Creatinine_mean,0.07403115658273711,1.0768403556391983,0.08074750677684647,-0.08423104854128592,0.23229336170676013,0.9192188473838975,1.2614897473363842,0.0,0.9168228164286156,0.3592354944319136,1.4769981916039034
Renal dialysis status,0.5913412135052822,1.8064095723051903,0.10348042744484093,0.3885233026085838,0.7941591244019807,1.4748013497829005,2.212579710071577,0.0,5.714522331486212,1.1001260205243935e-08,26.43775596373807
Creatinine_max,-0.014771895450341533,0.9853366737488751,0.019857483007728546,-0.05369184696910559,0.02414805606842252,0.947724105564871,1.0244419815150945,0.0,-0.743895661126453,0.4569396005199484,1.1299246162323677
Creatinine_last,0.03526211075722738,1.0358911914434028,0.024560649618616797,-0.012875877932168961,0.08340009944662372,0.9872066615482153,1.0869766203027427,0.0,1.4357157202592454,0.1510832501379877,2.7265843700718193
Urea_Nitrogen_max,0.0018848960341523585,1.0018866735673284,0.0018611611866715182,-0.0017629128611476455,0.0055327049294523626,0.9982386401569844,1.0055480386072324,0.0,1.0127527092499105,0.311178294289874,1.6841866637807537
Creatinine_median,-0.11969438971181755,0.8871915301497786,0.058305804728239194,-0.23397166706879158,-0.005417112354843531,0.7913842378131124,0.994597533739841,0.0,-2.052872613107869,0.04008493377883633,4.6407960989014585
Urea_Nitrogen_last,-0.0026179981372019662,0.9973854258312884,0.0016944171720951215,-0.005938994769294611,0.0007029984948906786,0.9940786061988829,1.0007032456562472,0.0,-1.5450729491633106,0.12232861924678584,3.0311661275290636
"Bilirubin,_Total_mean",0.026470893698109465,1.026824359766923,0.02515955521442533,-0.022840928389211094,0.07578271578543003,0.9774179508556062,1.0787281580901855,0.0,1.0521208929374186,0.29274408761431764,1.7722880611570757
Potassium_max,-0.04069756149333932,0.960119463138265,0.08159715076179176,-0.2006250382275362,0.11922991524085756,0.8182191749538457,1.126628917672223,0.0,-0.4987620414853522,0.6179470316001767,0.6944449145615533
White_Blood_Cells_min,-0.01727143739961551,0.9828768588845861,0.020691113440728656,-0.057825274543476315,0.02328239974424529,0.9438148415098395,1.023555550562678,0.0,-0.8347273069228933,0.4038712630875374,1.3080325982051906
Unspecified essential hypertension,-0.514697815460132,0.5976811773437728,0.06898001270268904,-0.649896156010518,-0.3794994749097461,0.5220999908920243,0.6842037846825318,0.0,-7.4615500243314345,8.551048476630324e-14,43.41089200324366
Urea_Nitrogen_mean,0.008261693841514914,1.0082959158129772,0.008562622136753753,-0.008520737159747844,0.02504412484277767,0.9915154614352585,1.0253603633910793,0.0,0.96485559091214,0.33461714735248493,1.5794167171544689
Orthostatic hypotension,0.15357541162165395,1.1659957134343293,0.09532998186372971,-0.033267919478112806,0.3404187427214207,0.9672793718853604,1.40553602533391,0.0,1.610987525846629,0.10718244131735902,3.2218595127781846
Creatinine_min,0.3216061245700837,1.3793413802700114,0.06122905282463487,0.20159938622629886,0.44161286291386853,1.2233578159378162,1.5552135430357925,0.0,5.252508567970021,1.500414823401212e-07,22.668135242872527
Eosinophils_first,0.012115946871673628,1.0121896422851289,0.01342623329560137,-0.014198986835737577,0.038430880579084836,0.9859013433541469,1.0391788984319044,0.0,0.9024084867974839,0.3668399144633776,1.4467774732240495
Urea_Nitrogen_first,0.0013166382061554067,1.0013175053547703,0.00209296083173688,-0.0027854896451018738,0.005418766057412688,0.9972183862316063,1.0054334741247297,0.0,0.6290792384598863,0.5292971818341414,0.9178501223140305
Urea_Nitrogen_median,0.005017209921169969,1.0050298171944938,0.006666876735165761,-0.008049628369122902,0.018084048211462842,0.9919826831326641,1.0182485547632414,0.0,0.752557774873158,0.45171569955073343,1.1465130388263813
"Creatinine,_Urine_min",-0.0008271342656991722,0.999173207715553,0.001350671702024093,-0.00347440215660381,0.0018201336252054658,0.9965316265944462,1.0018217910738525,0.0,-0.6123873510192323,0.5402815086204352,0.8882167889688718
White_Blood_Cells_median,0.014282075291254076,1.0143845514045686,0.025178179627084196,-0.03506624997411108,0.06363040055661923,0.9655414470427407,1.0656984444114694,0.0,0.5672401858588233,0.5705510089267052,0.8095722214568312
Protein/Creatinine_Ratio_last,0.018181543278475192,1.0183478338138534,0.009103840384536299,0.0003383440037827701,0.036024742553167614,1.0003384012485712,1.0366814963206419,0.0,1.9971289599231328,0.0458111757131521,4.448156600641397
"Anemia, unspecified",-0.10163210254826498,0.9033618350591357,0.06570250964345627,-0.23040665514333486,0.027142450046804892,0.794210567013797,1.0275141617792558,0.0,-1.5468526712264965,0.12189877590865929,3.036244456208759
"Cholesterol,_Total_last",-0.00028329359200817013,0.9997167465318324,0.0007661560050041128,-0.0017849317683553208,0.0012183445843389805,0.998216660274983,1.001219087067605,0.0,-0.36975967056037023,0.7115615670166284,0.4909395052658451
hadm_id_first_CKD,-4.497123260799203e-09,0.9999999955028768,1.0222347200115255e-08,-2.4532555610488964e-08,1.5538309088890555e-08,0.9999999754674447,1.0000000155383093,0.0,-0.4399305925305001,0.6599873778203675,0.5994896615224704
"Total_Protein,_Urine_last",0.0002207672567789072,1.000220791627663,0.00023622152429312568,-0.0002422184232087726,0.000683752936766587,0.999757810909305,1.0006839867490926,0.0,0.9345772255070144,0.3500062204444748,1.5145475324736182
Acute on chronic systolic heart failure,0.23668657012603014,1.2670439261145927,0.08478198967893004,0.07051692381768068,0.40285621643437963,1.0730627295950383,1.4960917627898056,0.0,2.791708133087744,0.005243062570729674,7.575374521576699
Chloride_last,0.005162955668164676,1.005176306690804,0.00647749344082929,-0.0075326981859551645,0.017858609522284515,0.9924956014828218,1.0180190280168742,0.0,0.7970607327243672,0.4254157602667249,1.2330546134517972
Hemoglobin_max_y,-0.12197372652365118,0.8851716247328618,0.021499159240856387,-0.1641113043336212,-0.07983614871368117,0.8486475584722359,0.923267612579655,0.0,-5.673418441957293,1.3997575730974651e-08,26.090247773625165
"Congestive heart failure, unspecified",-0.0660607588290951,0.9360739878043166,0.07409050850431145,-0.21127548709380414,0.07915396943561395,0.8095510153022796,1.0823709612873467,0.0,-0.8916224245545691,0.37259534646086623,1.424318439071998
Neutrophils_min,-0.003048429548422712,0.9969562121950591,0.002742966562967973,-0.008424545222637556,0.0023276861257921335,0.9916108418155068,1.0023303972903141,0.0,-1.111362270899948,0.26641244550150817,1.9082666151661984
Globulin_last,-0.03507913706557082,0.9655290041019813,0.06340516883100739,-0.15935098440802692,0.08919271027688526,0.8526970230812173,1.0932913245005778,0.0,-0.553253586613208,0.5800897779357577,0.7856518978206124
Basophils_min,0.23421293346689734,1.2639135930597012,0.19106258437060125,-0.14026285069262653,0.6086887176264212,0.8691297540140512,1.8380196551126906,0.0,1.2258440564825501,0.22025736448873373,2.1827378372229456
Old myocardial infarction,0.07550600354974153,1.078429702104976,0.07215850746823935,-0.0659220722661721,0.21693407936565517,0.936203817690949,1.242262208725739,0.0,1.0463908719699557,0.29538060538961997,1.7593529926397429
Neutrophils_last,0.0025027732738121815,1.0025059078253207,0.0029119128970157117,-0.0032044711304563046,0.008210017678080668,0.9968006577072899,1.0082438122947082,0.0,0.8594945530057444,0.39006772388576205,1.3582034672410839
Basophils_max,-0.025526864965559327,0.974796190747878,0.031591329317780525,-0.08744473265215347,0.03639100272103482,0.9162695100372724,1.0370612610016017,0.0,-0.8080338978072714,0.41907106851044873,1.2547331695945652
MCHC_min,0.013261861061174225,1.013350189575498,0.024657650644031713,-0.035066246144498804,0.061589968266847255,0.9655414507403901,1.063526175831471,0.0,0.5378396041305016,0.5906877874427613,0.7595323105514242
Other and unspecified hyperlipidemia,-0.06502645963982095,0.937042669237858,0.06889517155852509,-0.2000585146032384,0.07000559532359649,0.8186828467744293,1.0725141823013393,0.0,-0.9438463998102139,0.3452481457307903,1.5342944288534992
"Acute kidney failure, unspecified",0.016505463862100965,1.0166424315649323,0.08229845712353917,-0.14479654808324965,0.1778074758074516,0.8651983014583172,1.1945953105966103,0.0,0.20055617613006307,0.841045628111266,0.24974402370041185
White_Blood_Cells_mean,-0.005394746034146058,0.9946197794760224,0.023369601713200752,-0.05119832372506508,0.04040883165677296,0.9500902264137244,1.0412363775797293,0.0,-0.23084458607177444,0.8174355418704883,0.2908231221850834
"Creatinine,_Urine_mean",-0.0009058304351576302,0.9990945797053824,0.0011866300358553523,-0.0032315825684075938,0.0014199216980923333,0.9967736333744446,1.0014209302642119,0.0,-0.7633638183654143,0.4452464516817194,1.1673239808352238
Eosinophils_mean,0.016838389008989738,1.0169809537439407,0.020765490319891697,-0.023861224139313113,0.057538002157292586,0.9764212040490082,1.059225522744818,0.0,0.8108832851810821,0.4174326999939656,1.2603844750525526
