covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
"Calcium,_Total_min",0.16682319973166126,1.1815453493058914,0.07788347841348045,0.014174387050536835,0.31947201241278567,1.0142753199983916,1.376400849888169,0.0,2.1419587713584542,0.03219679983869972,4.95693888920731
"Calcium,_Total_max",0.05048163865056491,1.0517775511225604,0.06794460413408578,-0.08268733839607448,0.18365061569720428,0.9206389506761898,1.201595930992126,0.0,0.7429823058640764,0.4574923930674758,1.128180339632906
"Calcium,_Total_mean",-0.15882279956348921,0.8531475236891146,0.3020757426819744,-0.7508803758233479,0.43323477669636945,0.47195087565110144,1.5422382598034485,0.0,-0.5257714444509303,0.5990470172143729,0.7392588550786308
"Calcium,_Total_median",0.10635991525960438,1.1122221101866314,0.2398587421221255,-0.363754580676842,0.5764744111960508,0.695061755398177,1.7797526806511554,0.0,0.4434273035812495,0.6574566905413872,0.6050322337890495
Renal dialysis status,0.4971929347038992,1.6440996920094686,0.10640839526768438,0.2886363123265355,0.7057495570812629,1.3346062604086346,2.0253642422132767,0.0,4.672497254123086,2.9755949618007326e-06,18.3583904092661
Creatinine_last,0.03580397548272633,1.0364526564448024,0.02356589364747668,-0.010384327329829211,0.08199227829528188,0.9896694036496904,1.085447428292661,0.0,1.5193132931141802,0.12868365527242315,2.9580992733014737
Urea_Nitrogen_mean,0.02371708258354537,1.024000569309577,0.008269836555459723,0.0075085007768115365,0.0399256643902792,1.0075367602532586,1.0407334077644605,0.0,2.867902216022325,0.004132032185713647,7.91893279280456
Urea_Nitrogen_last,-0.001178310614426569,0.9988223833209415,0.0016751989168079275,-0.0044616401583106174,0.002105018929457479,0.9955482981722285,1.0021072360372159,0.0,-0.7033854920774582,0.4818155453060825,1.0534471534193315
Neutrophils_max,-0.01180803141011533,0.9882614098026982,0.006674899034550417,-0.024890593118275326,0.0012745302980446648,0.9754166234819002,1.0012753428569587,0.0,-1.7690202277210403,0.07689049901584714,3.70105084736839
MCH_min,0.09406888302510294,1.098635420642051,0.027217498540842766,0.04072356613577965,0.14741419991442622,1.041564142145249,1.1588338525204498,0.0,3.456191349985471,0.0005478662470781282,10.833888654666232
Unspecified essential hypertension,-0.5593158548942017,0.5715999874432188,0.06871667777268865,-0.6939980684659155,-0.4246336413224878,0.49957473699824534,0.6540093432431422,0.0,-8.139448428289718,3.970826927040143e-16,51.16141003745185
Uric_Acid_median,0.0007950365563186376,1.000795352681653,0.020419528011163368,-0.03922650292686836,0.040816576039505635,0.9615328944645901,1.0416610224311775,0.0,0.038935109366092624,0.9689421245552785,0.04551759963987353
Creatinine_median,0.07349753533647857,1.0762658840353592,0.03478553733739675,0.0053191349723076126,0.1416759357006495,1.0053333066866799,1.1522032001068692,0.0,2.1128762400189767,0.034611361999200854,4.852610475349357
Chloride_max,0.004855852669986397,1.0048676614286898,0.01032163535335728,-0.015374180884149227,0.02508588622412202,0.9847433985013335,1.0254031847503637,0.0,0.4704538092800335,0.6380308278154421,0.6483019623361095
Sodium_mean,-0.0060072033254334085,0.9940108038448422,0.01573245947138367,-0.03684225727758146,0.02482785062671464,0.9638281602362677,1.025138628360954,0.0,-0.3818349785906091,0.7025837718576242,0.5092578410297712
marital_status_SINGLE,0.14167528284098913,1.152202447880125,0.07032035840783094,0.0038499129816921274,0.2795006527002861,1.0038573334162955,1.3224692759707262,0.0,2.0147121836229442,0.04393481487493507,4.508491574806945
"Cholesterol,_HDL_last",-0.0036233363475261368,0.996383220014592,0.0022019317949069513,-0.007939043361957398,0.0006923706669051243,0.9920923876105098,1.0006926104108027,0.0,-1.64552614931438,0.09986135466025736,3.323929712223688
Monocytes_min,-0.03208586544178293,0.9684234244038941,0.031284305374139655,-0.09340197725644951,0.029230246372883656,0.9108272948408601,1.0296616430429053,0.0,-1.0256217952758466,0.3050698899088275,1.71278830049315
Severe sepsis,-0.15785036609630365,0.8539775564039833,0.0908892683291867,-0.3359900586027066,0.020289326410099257,0.714630210203581,1.0204965539225732,0.0,-1.7367327188133403,0.08243435971425062,3.600610392935568
Protein_mean,0.001447527316407526,1.0014485754897655,0.00035898858280146944,0.0007439226232555708,0.002151132009559481,1.00074419940232,1.0021534473539266,0.0,4.032237752831399,5.524825137505882e-05,14.14371167097262
Basophils_mean,0.07717173454608012,1.0802275728559565,0.1470688739970667,-0.21107796173502985,0.3654214308271901,0.8097109379508923,1.4411212130977054,0.0,0.5247319330643635,0.599769555209928,0.7375198031948988
Neutrophils_last,0.0030128042314467914,1.0030173472874158,0.003376399013727173,-0.0036048162328950273,0.00963042469578861,0.9964016733169215,1.0096769464572106,0.0,0.8923128514129576,0.3722252678105942,1.4257521015329808
Urea_Nitrogen_median,-0.0040610366895070475,0.9959471981688642,0.0064520563505785986,-0.01670683476286404,0.008584761383849943,0.9834319504390462,1.008621716121364,0.0,-0.6294174242825494,0.529075813623008,0.918453627555454
Lymphocytes_mean,-0.011431772727758478,0.9886333217017275,0.011499015106393175,-0.03396942819397112,0.011105882738454163,0.96660105492576,1.0111677819905343,0.0,-0.9941523358294128,0.3201487091194758,1.6431859020431223
Atrial fibrillation,0.02613362093704724,1.0264780982755455,0.06784308078044214,-0.10683637399286089,0.15910361586695537,0.89867270718747,1.1724594257869003,0.0,0.38520687204082665,0.7000841523221814,0.5143997459141901
MCHC_min,-0.04870106621549667,0.9524658113555009,0.026851343196100042,-0.10132873181637739,0.00392659938538404,0.9036359301743127,1.0039343185768346,0.0,-1.8137292372982718,0.06971942150783353,3.8422955909256165
Monocytes_median,-0.034337821917036354,0.96624503074698,0.0584287744906592,-0.14885611557954104,0.08018047174546832,0.8616930901905835,1.083482588025324,0.0,-0.5876868412245377,0.5567425095518058,0.8449178518521306
Creatinine_first,-0.07817998051298782,0.9247979659518352,0.026740985221417313,-0.1305913484580836,-0.025768612567892035,0.8775763240430893,0.9745605645881787,0.0,-2.9236013507225653,0.00346007563366496,8.174980710638016
"Acute kidney failure, unspecified",0.05858602203084796,1.0603361940443705,0.08052650423191006,-0.09924302606460803,0.21641507012630393,0.9055226156828411,1.2416176304472235,0.0,0.7275371331422109,0.46689697643639383,1.0988238489809474
"Creatinine,_Urine_last",0.0004774709529093957,1.0004775849603091,0.0007660022154412531,-0.0010238658014333514,0.001978807707252143,0.9989766581703154,1.0019807668392586,0.0,0.6233284229267537,0.5330687235743833,0.9076065567084997
"Bilirubin,_Total_mean",0.011981727200341142,1.012053795640865,0.027958516022566444,-0.04281595726507513,0.06677941166575742,0.9580877029231267,1.0690596300798823,0.0,0.4285537612464913,0.6682480014205716,0.5815444771888433
Platelet_Count_max,-0.00010695893155323572,0.9998930467883493,0.00022113917651624314,-0.000540383753095918,0.00032646588998944657,0.9994597622279079,1.0003265191857775,0.0,-0.4836724692487012,0.6286183346245129,0.6697437437082048
Aortocoronary bypass status,-0.066068341044112,0.9360668903169767,0.07676443457960715,-0.21652386811372312,0.08438718602549913,0.805313313383535,1.088050090052826,0.0,-0.8606634231845612,0.3894234437649292,1.360588356218693
Other and unspecified hyperlipidemia,-0.08988410534604722,0.9140371111476847,0.06855923832884865,-0.22425774327808862,0.04448953258599418,0.7991091428140166,1.0454940330342952,0.0,-1.3110429394637164,0.1898432569004912,2.397119338537627
Neutrophils_mean,-0.00517958091799553,0.9948338099815225,0.01138828403309085,-0.02750020746856615,0.01714104563257509,0.9728744807125594,1.0172887963486033,0.0,-0.45481662583627713,0.6492411681837271,0.6231736112500678
MCH_mean,-0.067637550562435,0.9345991571345255,0.029302829300080317,-0.12507004063571747,-0.010205060489152547,0.8824350941050975,0.9898468344602521,0.0,-2.308225935106192,0.02098657339306223,5.574389561610405
"Creatinine,_Urine_min",-0.0027568787793266006,0.9972469179211596,0.0011465383097229696,-0.005004052573279051,-0.0005097049853741505,0.9950084468398676,0.9994904248921446,0.0,-2.404523909883767,0.016193546861314318,5.948437177031269
"Reticulocyte_Count,_Automated_min",-0.03894782885763101,0.9618008860884198,0.04234570138988597,-0.12194387848189522,0.0440482207666332,0.8851980457667842,1.0450327459536528,0.0,-0.9197587377058649,0.35769885028560167,1.4831826136521455
Other ascites,0.045259340304899726,1.0462991722724342,0.12720967906963232,-0.20406704915647836,0.29458572976627784,0.8154076969561157,1.342570056653388,0.0,0.35578535089398006,0.7220013205040816,0.4699266191558747
Other second degree atrioventricular block,-0.40738020780513595,0.6653911552909164,0.22960968341370155,-0.8574069177976348,0.04264650218736288,0.42426080029948965,1.043568930306176,0.0,-1.774229212585667,0.07602524401441925,3.717377647965181
Monocytes_max,0.001042601723252186,1.001043145421366,0.00931763613776131,-0.017219629527808873,0.019304832974313242,0.9829277809619638,1.0194923761483141,0.0,0.11189551811610937,0.9109062503123158,0.13462551415234006
Urea_Nitrogen_max,-0.0014614843978489132,0.9985395830503907,0.0018186475676525457,-0.005025968131019274,0.002102999335321448,0.9949866409137442,1.002105212189362,0.0,-0.8036105641596917,0.4216219200952257,1.2459782203444014
Hemoglobin_last_x,-0.0056550987875601975,0.9943608611843433,0.022239512148284964,-0.04924374163193973,0.03793354405681934,0.9519490717982845,1.0386622053083772,0.0,-0.2542816024854349,0.7992780118822036,0.32323069361022105
Monocytes_mean,0.03755991547776692,1.038274203913211,0.07120292238284634,-0.10199524798661279,0.17711507894214662,0.9030338428875914,1.1937684628346779,0.0,0.5275052514813011,0.5978427705840117,0.7421619815746582
